2016/02/25,18:45:56.853Z,Many of these "Refugee's" Have deliberately destroyed their  paperwork... They should NOT be allowed into the UK with out it...IF I say IF  they are refugee's surely they would want to return to their home land eventually   How is that possible with-out paper work...,alicante Spain,206,210,Bulldozers prepare to demolish Calais 'Jungle' camp after judge upholds decision to clear the shanty town for migrants trying to illegally reach Britain
2016/02/25,18:44:52.075Z,cant they go and live with all the lovies falling over themselves to get publicity off them?,ANCHORSHOLME,162,168,Bulldozers prepare to demolish Calais 'Jungle' camp after judge upholds decision to clear the shanty town for migrants trying to illegally reach Britain
2016/02/25,18:43:49.280Z,Britain should build a wall in Calais...and France is going to pay for it.  Make Britain ''Great'' again.,Bern Switzerland,155,165,Bulldozers prepare to demolish Calais 'Jungle' camp after judge upholds decision to clear the shanty town for migrants trying to illegally reach Britain
2016/02/25,18:43:17.552Z,Good,London United Kingdom,104,106,Bulldozers prepare to demolish Calais 'Jungle' camp after judge upholds decision to clear the shanty town for migrants trying to illegally reach Britain
2016/02/25,18:42:10.474Z,These migrants prefer to live in squalor rather than the heated alternatives where they have restrictions. What does that tell you about them? We really need these selfish individuals who would rather subject their children to  illness and violence to get a bit of free money than abide by European laws.,Swindon United Kingdom,152,156,Bulldozers prepare to demolish Calais 'Jungle' camp after judge upholds decision to clear the shanty town for migrants trying to illegally reach Britain
2016/02/25,18:41:51.089Z,Excellent. Now just tear the entire camp down send the migrants back and lorry drivers can drive through Calais without fearing for their safety. ,Hertford United Kingdom,184,184,Bulldozers prepare to demolish Calais 'Jungle' camp after judge upholds decision to clear the shanty town for migrants trying to illegally reach Britain
2016/02/25,18:40:56.095Z,If there's a Brexit and France refuses to help with the problems at Calais you should close the tunnel. These outlaws have done it the French workers have done it why not the British people? Just as a bargaining chip if nothing else. They take you too much for granted -- both your money and your indulgence.,New York United States,177,181,Bulldozers prepare to demolish Calais 'Jungle' camp after judge upholds decision to clear the shanty town for migrants trying to illegally reach Britain
2016/02/25,18:38:16.467Z,I don't want them here those that are here can trot on back as they're not welcome,Lincs United Kingdom,154,156,Bulldozers prepare to demolish Calais 'Jungle' camp after judge upholds decision to clear the shanty town for migrants trying to illegally reach Britain
2016/02/25,18:37:44.190Z,what I like about the migrant crisis is that the politicians can't hide it and pretending that they are dealing with it. it is there for all to see. ,wigan United Kingdom,125,129,Bulldozers prepare to demolish Calais 'Jungle' camp after judge upholds decision to clear the shanty town for migrants trying to illegally reach Britain
2016/02/25,18:37:33.676Z, ITS Laughable   they shouldn't be there in the first place and everybody who is well known feels sorry for them and saying it's a shame they are living like that send the lot back,manchester United Kingdom,128,128,Bulldozers prepare to demolish Calais 'Jungle' camp after judge upholds decision to clear the shanty town for migrants trying to illegally reach Britain
2016/02/25,18:36:57.843Z,Good headline for once DM.    Only you did omit the word "economic" -  most of those are not from the middle east.,cardiff United Kingdom,75,75,Bulldozers prepare to demolish Calais 'Jungle' camp after judge upholds decision to clear the shanty town for migrants trying to illegally reach Britain
2016/02/25,23:48:29.742Z,Pakistan isn't even a dangerous country! Corrupt yes poor yes. Just economic migrants. Go back home! ,London United Kingdom,497,515,Greece warns it won&#x26;#8217;t be &#x26;#8216;warehouse of souls&#x26;#8217; as desperate migrants try to hang themselves in Athens square after neighbouring countries shut their borders
2016/02/25,23:46:07.962Z,I dont care! ,Two Harbors United States,298,340,Greece warns it won&#x26;#8217;t be &#x26;#8216;warehouse of souls&#x26;#8217; as desperate migrants try to hang themselves in Athens square after neighbouring countries shut their borders
2016/02/25,23:42:52.787Z,When you have no homeless or unemployed people in your own country...only then you should consider letting them in!,Surfers Paradise Australia,314,334,Greece warns it won&#x26;#8217;t be &#x26;#8216;warehouse of souls&#x26;#8217; as desperate migrants try to hang themselves in Athens square after neighbouring countries shut their borders
2016/02/25,23:40:09.694Z,Why blame this on Europe?,London United Kingdom,259,287,Greece warns it won&#x26;#8217;t be &#x26;#8216;warehouse of souls&#x26;#8217; as desperate migrants try to hang themselves in Athens square after neighbouring countries shut their borders
2016/02/25,23:39:57.547Z,They could have stayed home to fight. ,SW Fl United States,283,303,Greece warns it won&#x26;#8217;t be &#x26;#8216;warehouse of souls&#x26;#8217; as desperate migrants try to hang themselves in Athens square after neighbouring countries shut their borders
2016/02/25,23:38:38.585Z,Honestly Britain from this side of the pond you guys just look worse and worse with each story! What happened to the stiff upper lip caring for others and being a welcoming country? why wont you do your bit and help these poor innocent souls? they have done nothing to deserve their current plight yet you have campaigns actively trying to keep these poor people out? I know Canada has taken more in than the UK imagine that! I think Australia has too. ,Vancouver Canada,-314,366,Greece warns it won&#x26;#8217;t be &#x26;#8216;warehouse of souls&#x26;#8217; as desperate migrants try to hang themselves in Athens square after neighbouring countries shut their borders
2016/02/25,23:38:16.188Z,They should all be welcomed here and I bet they would snap up all the jobs that the youth of this country are too bone idle to do providing an instant boost to the economy and a huge wave of feel good factor across the nation,VOTEIN United Kingdom,-275,305,Greece warns it won&#x26;#8217;t be &#x26;#8216;warehouse of souls&#x26;#8217; as desperate migrants try to hang themselves in Athens square after neighbouring countries shut their borders
2016/02/25,23:37:13.181Z,Do they want to hang themselves? I think they're just attention seeking. I doubt if many would care if they do.,Belfast United Kingdom,342,362,Greece warns it won&#x26;#8217;t be &#x26;#8216;warehouse of souls&#x26;#8217; as desperate migrants try to hang themselves in Athens square after neighbouring countries shut their borders
2016/02/25,23:34:52.083Z,As a United EU we must take a stance against these horrors and welcome these people in to our country.  They need warmth shelter and love ,VOTEIN United Kingdom,-244,270,Greece warns it won&#x26;#8217;t be &#x26;#8216;warehouse of souls&#x26;#8217; as desperate migrants try to hang themselves in Athens square after neighbouring countries shut their borders
2016/02/25,23:34:43.744Z,They are not refugees.,Glasgow United Kingdom,364,378,Greece warns it won&#x26;#8217;t be &#x26;#8216;warehouse of souls&#x26;#8217; as desperate migrants try to hang themselves in Athens square after neighbouring countries shut their borders
2016/02/25,23:34:27.946Z,I always think what would Jesus do? We should follow his example be the good Samaritan and help these people out. As a rich Western nation it's time for us to give something back to the rest of the world. ,Hull United Kingdom,-231,263,Greece warns it won&#x26;#8217;t be &#x26;#8216;warehouse of souls&#x26;#8217; as desperate migrants try to hang themselves in Athens square after neighbouring countries shut their borders
2016/02/25,23:33:07.211Z,Very sad but emotional blackmail can't force the impossible.,Cambridge United Kingdom,335,351,Greece warns it won&#x26;#8217;t be &#x26;#8216;warehouse of souls&#x26;#8217; as desperate migrants try to hang themselves in Athens square after neighbouring countries shut their borders
2016/02/25,23:27:12.744Z,Why are there Pakistan men trying to get on the bandwagon  what's going on in the East!,Driffield,437,445,Greece warns it won&#x26;#8217;t be &#x26;#8216;warehouse of souls&#x26;#8217; as desperate migrants try to hang themselves in Athens square after neighbouring countries shut their borders
2016/02/25,22:57:46.125Z,Refugees from Pakistan?  Refugees from what exactly???,Kansas United States,555,563,Greece warns it won&#x26;#8217;t be &#x26;#8216;warehouse of souls&#x26;#8217; as desperate migrants try to hang themselves in Athens square after neighbouring countries shut their borders
2016/02/25,22:53:16.351Z,We have to stay in the EU and face this problem together offer them housing and jobs that is what we do in Britain we pull together and embrace change,Southampton United Kingdom,-1044,1160,Greece warns it won&#x26;#8217;t be &#x26;#8216;warehouse of souls&#x26;#8217; as desperate migrants try to hang themselves in Athens square after neighbouring countries shut their borders
2016/02/25,22:50:46.516Z,How many more lives will be lost until the governments and people of Western Europe open their hearts and homes as the wise Diane Abbott said earlier "This is not a refugee crisis it is a crisis of Western Europe failing to meet its moral responsibility" ,Arica Chile,-1005,1147,Greece warns it won&#x26;#8217;t be &#x26;#8216;warehouse of souls&#x26;#8217; as desperate migrants try to hang themselves in Athens square after neighbouring countries shut their borders
2016/02/25,22:48:16.394Z,Britain should take them in! Help out the struggling Greeks and the helpless refugees. It's the compassionate thing to do!,Shoreditch United Kingdom,-927,1013,Greece warns it won&#x26;#8217;t be &#x26;#8216;warehouse of souls&#x26;#8217; as desperate migrants try to hang themselves in Athens square after neighbouring countries shut their borders
2016/02/25,22:45:53.705Z,this is what europe has been reduced to in closing our borders just look at it hopefully some of you will change your minds,Kansas Texas United Kingdom,-743,783,Greece warns it won&#x26;#8217;t be &#x26;#8216;warehouse of souls&#x26;#8217; as desperate migrants try to hang themselves in Athens square after neighbouring countries shut their borders
2016/02/25,22:41:49.490Z,I have a good idea. 1st step is to vote us in to the EU. 2nd step is to kick Greece out of EU because they have no compassion. 3rd step is to migrate the refugees across the truly caring EU countries. 4th step is just a step closer to global harmony.,London United Kingdom,-766,794,Greece warns it won&#x26;#8217;t be &#x26;#8216;warehouse of souls&#x26;#8217; as desperate migrants try to hang themselves in Athens square after neighbouring countries shut their borders
2016/02/25,22:39:45.919Z,If we don't help these poor souls then we are simply signing their death warrants. Greece don't seem to care. We are Britain. We are different. We hold ourselves to a higher standard. We have to set an example and help these people. We must build them homes. Let them become our neighbours. We must embrace them into British society. Come home to Britain poor refugees,London United Kingdom,-824,872,Greece warns it won&#x26;#8217;t be &#x26;#8216;warehouse of souls&#x26;#8217; as desperate migrants try to hang themselves in Athens square after neighbouring countries shut their borders
2016/02/25,22:39:12.470Z,Shocking - Time for Britian to play our part in helping out this crisis - and take our share of these refugees.  ,London United Kingdom,-833,893,Greece warns it won&#x26;#8217;t be &#x26;#8216;warehouse of souls&#x26;#8217; as desperate migrants try to hang themselves in Athens square after neighbouring countries shut their borders
